,row_id,engagement_score
3620,92818,3
3621,92819,3
3622,92820,4
3623,92821,3
3624,92822,4
3625,92823,3
3626,92824,3
3627,92825,3
3628,92826,3
3629,92827,4
3630,92828,2
3631,92829,3
3632,92830,3
3633,92831,3
3634,92832,3
3635,92833,2
3636,92834,4
3637,92835,3
3638,92836,3
3639,92837,2
3640,92838,3
3641,92839,3
3642,92840,4
3643,92841,3
3644,92842,3
3645,92843,3
3646,92844,2
3647,92845,4
3648,92846,3
3649,92847,3
3650,92848,4
3651,92849,3
3652,92850,3
3653,92851,3
3654,92852,3
3655,92853,4
3656,92854,4
3657,92855,3
3658,92856,3
3659,92857,3
3660,92858,4
3661,92859,2
3662,92860,3
3663,92861,4
3664,92862,3
3665,92863,2
3666,92864,3
3667,92865,4
3668,92866,2
3669,92867,3
3670,92868,4
3671,92869,3
3672,92870,4
3673,92871,3
3674,92872,3
3675,92873,3
3676,92874,4
3677,92875,3
3678,92876,4
3679,92877,3
3680,92878,3
3681,92879,4
3682,92880,3
3683,92881,3
3684,92882,3
3685,92883,3
3686,92884,3
3687,92885,3
3688,92886,2
3689,92887,3
3690,92888,4
3691,92889,4
3692,92890,3
3693,92891,4
3694,92892,4
3695,92893,2
3696,92894,3
3697,92895,3
3698,92896,3
3699,92897,4
3700,92898,4
3701,92899,3
3702,92900,3
3703,92901,2
3704,92902,4
3705,92903,2
3706,92904,3
3707,92905,2
3708,92906,3
3709,92907,3
3710,92908,3
3711,92909,4
3712,92910,4
3713,92911,2
3714,92912,3
3715,92913,3
3716,92914,3
3717,92915,2
3718,92916,1
3719,92917,2
3720,92918,3
3721,92919,3
3722,92920,3
3723,92921,3
3724,92922,2
3725,92923,3
3726,92924,2
3727,92925,2
3728,92926,3
3729,92927,3
3730,92928,3
3731,92929,3
3732,92930,4
3733,92931,3
3734,92932,4
3735,92933,4
3736,92934,4
3737,92935,3
3738,92936,4
3739,92937,3
3740,92938,3
3741,92939,4
3742,92940,4
3743,92941,2
3744,92942,3
3745,92943,3
3746,92944,4
3747,92945,2
3748,92946,3
3749,92947,3
3750,92948,4
3751,92949,2
3752,92950,3
3753,92951,4
3754,92952,4
3755,92953,2
3756,92954,4
3757,92955,4
3758,92956,4
3759,92957,3
3760,92958,3
3761,92959,4
3762,92960,4
3763,92961,3
3764,92962,3
3765,92963,3
3766,92964,3
3767,92965,4
3768,92966,3
3769,92967,4
3770,92968,4
3771,92969,3
3772,92970,2
3773,92971,3
3774,92972,4
3775,92973,3
3776,92974,3
3777,92975,3
3778,92976,3
3779,92977,3
3780,92978,3
3781,92979,3
3782,92980,4
3783,92981,2
3784,92982,4
3785,92983,3
3786,92984,3
3787,92985,4
3788,92986,3
3789,92987,3
3790,92988,2
3791,92989,3
3792,92990,3
3793,92991,3
3794,92992,3
3795,92993,4
3796,92994,1
3797,92995,3
3798,92996,3
3799,92997,2
3800,92998,2
3801,92999,4
3802,93000,2
3803,93001,4
3804,93002,2
3805,93003,3
3806,93004,3
3807,93005,3
3808,93006,4
3809,93007,3
3810,93008,3
3811,93009,3
3812,93010,4
3813,93011,3
3814,93012,2
3815,93013,4
3816,93014,3
3817,93015,3
3818,93016,3
3819,93017,3
3820,93018,3
3821,93019,3
3822,93020,4
3823,93021,3
3824,93022,4
3825,93023,3
3826,93024,3
3827,93025,3
3828,93026,4
3829,93027,4
3830,93028,3
3831,93029,4
3832,93030,4
3833,93031,2
3834,93032,3
3835,93033,3
3836,93034,3
3837,93035,3
3838,93036,3
3839,93037,2
3840,93038,3
3841,93039,3
3842,93040,3
3843,93041,3
3844,93042,3
3845,93043,3
3846,93044,2
3847,93045,3
3848,93046,3
3849,93047,2
3850,93048,4
3851,93049,3
3852,93050,3
3853,93051,4
3854,93052,3
3855,93053,3
3856,93054,3
3857,93055,3
3858,93056,3
3859,93057,4
3860,93058,4
3861,93059,1
3862,93060,4
3863,93061,3
3864,93062,4
3865,93063,3
3866,93064,3
3867,93065,2
3868,93066,3
3869,93067,2
3870,93068,3
3871,93069,2
3872,93070,4
3873,93071,3
3874,93072,4
3875,93073,4
3876,93074,4
3877,93075,4
3878,93076,4
3879,93077,3
3880,93078,2
3881,93079,3
3882,93080,4
3883,93081,4
3884,93082,3
3885,93083,3
3886,93084,3
3887,93085,3
3888,93086,3
3889,93087,4
3890,93088,2
3891,93089,4
3892,93090,2
3893,93091,2
3894,93092,3
3895,93093,2
3896,93094,3
3897,93095,4
3898,93096,3
3899,93097,4
3900,93098,4
3901,93099,2
3902,93100,3
3903,93101,3
3904,93102,3
3905,93103,3
3906,93104,3
3907,93105,3
3908,93106,0
3909,93107,3
3910,93108,4
3911,93109,3
3912,93110,2
3913,93111,4
3914,93112,4
3915,93113,3
3916,93114,4
3917,93115,3
3918,93116,4
3919,93117,4
3920,93118,2
3921,93119,3
3922,93120,3
3923,93121,4
3924,93122,4
3925,93123,3
3926,93124,3
3927,93125,3
3928,93126,2
3929,93127,3
3930,93128,2
3931,93129,3
3932,93130,2
3933,93131,3
3934,93132,3
3935,93133,3
3936,93134,2
3937,93135,3
3938,93136,3
3939,93137,2
3940,93138,3
3941,93139,3
3942,93140,3
3943,93141,3
3944,93142,3
3945,93143,3
3946,93144,3
3947,93145,4
3948,93146,3
3949,93147,3
3950,93148,2
3951,93149,2
3952,93150,4
3953,93151,3
3954,93152,2
3955,93153,3
3956,93154,2
3957,93155,4
3958,93156,3
3959,93157,3
3960,93158,4
3961,93159,3
3962,93160,4
3963,93161,3
3964,93162,3
3965,93163,4
3966,93164,3
3967,93165,3
3968,93166,3
3969,93167,4
3970,93168,3
3971,93169,3
3972,93170,3
3973,93171,3
3974,93172,3
3975,93173,3
3976,93174,3
3977,93175,3
3978,93176,3
3979,93177,4
3980,93178,2
3981,93179,3
3982,93180,3
3983,93181,3
3984,93182,3
3985,93183,4
3986,93184,3
3987,93185,3
3988,93186,3
3989,93187,3
3990,93188,3
3991,93189,2
3992,93190,4
3993,93191,4
3994,93192,3
3995,93193,3
3996,93194,3
3997,93195,2
3998,93196,4
3999,93197,3
4000,93198,4
4001,93199,2
4002,93200,3
4003,93201,2
4004,93202,4
4005,93203,4
4006,93204,2
4007,93205,2
4008,93206,4
4009,93207,3
4010,93208,4
4011,93209,2
4012,93210,3
4013,93211,3
4014,93212,2
4015,93213,3
4016,93214,3
4017,93215,4
4018,93216,3
4019,93217,4
4020,93218,2
4021,93219,3
4022,93220,4
4023,93221,4
4024,93222,2
4025,93223,4
4026,93224,4
4027,93225,3
4028,93226,3
4029,93227,3
4030,93228,3
4031,93229,4
4032,93230,3
4033,93231,3
4034,93232,4
4035,93233,3
4036,93234,3
4037,93235,3
4038,93236,3
4039,93237,3
4040,93238,3
4041,93239,3
4042,93240,3
4043,93241,2
4044,93242,3
4045,93243,4
4046,93244,3
4047,93245,3
4048,93246,3
4049,93247,3
4050,93248,4
4051,93249,4
4052,93250,3
4053,93251,3
4054,93252,3
4055,93253,4
4056,93254,3
4057,93255,3
4058,93256,3
4059,93257,3
4060,93258,3
4061,93259,3
4062,93260,2
4063,93261,4
4064,93262,3
4065,93263,3
4066,93264,3
4067,93265,2
4068,93266,2
4069,93267,3
4070,93268,3
4071,93269,3
4072,93270,4
4073,93271,2
4074,93272,3
4075,93273,3
4076,93274,4
4077,93275,3
4078,93276,2
4079,93277,3
4080,93278,3
4081,93279,2
4082,93280,4
4083,93281,4
4084,93282,3
4085,93283,4
4086,93284,2
4087,93285,4
4088,93286,3
4089,93287,3
4090,93288,3
4091,93289,4
4092,93290,4
4093,93291,3
4094,93292,3
4095,93293,3
4096,93294,4
4097,93295,3
4098,93296,4
4099,93297,3
4100,93298,3
4101,93299,3
4102,93300,3
4103,93301,2
4104,93302,4
4105,93303,2
4106,93304,3
4107,93305,3
4108,93306,3
4109,93307,3
4110,93308,3
4111,93309,2
4112,93310,3
4113,93311,3
4114,93312,4
4115,93313,3
4116,93314,4
4117,93315,3
4118,93316,2
4119,93317,3
4120,93318,4
4121,93319,3
4122,93320,1
4123,93321,3
4124,93322,4
4125,93323,3
4126,93324,4
4127,93325,3
4128,93326,3
4129,93327,4
4130,93328,4
4131,93329,3
4132,93330,3
4133,93331,3
4134,93332,4
4135,93333,3
4136,93334,3
4137,93335,4
4138,93336,4
4139,93337,4
4140,93338,4
4141,93339,3
4142,93340,3
4143,93341,3
4144,93342,4
4145,93343,3
4146,93344,2
4147,93345,3
4148,93346,3
4149,93347,3
4150,93348,3
4151,93349,3
4152,93350,4
4153,93351,3
4154,93352,4
4155,93353,3
4156,93354,3
4157,93355,3
4158,93356,3
4159,93357,3
4160,93358,4
4161,93359,3
4162,93360,2
4163,93361,3
4164,93362,4
4165,93363,4
4166,93364,3
4167,93365,3
4168,93366,4
4169,93367,3
4170,93368,4
4171,93369,2
4172,93370,4
4173,93371,2
4174,93372,3
4175,93373,4
4176,93374,3
4177,93375,2
4178,93376,4
4179,93377,3
4180,93378,3
4181,93379,2
4182,93380,3
4183,93381,3
4184,93382,2
4185,93383,4
4186,93384,4
4187,93385,3
4188,93386,4
4189,93387,4
4190,93388,4
4191,93389,3
4192,93390,2
4193,93391,3
4194,93392,3
4195,93393,3
4196,93394,2
4197,93395,3
4198,93396,3
4199,93397,3
4200,93398,4
4201,93399,2
4202,93400,4
4203,93401,3
4204,93402,4
4205,93403,3
4206,93404,4
4207,93405,2
4208,93406,4
4209,93407,4
4210,93408,3
4211,93409,3
4212,93410,4
4213,93411,4
4214,93412,4
4215,93413,4
4216,93414,3
4217,93415,3
4218,93416,3
4219,93417,4
4220,93418,2
4221,93419,2
4222,93420,3
4223,93421,3
4224,93422,3
4225,93423,3
4226,93424,4
4227,93425,4
4228,93426,3
4229,93427,2
4230,93428,4
4231,93429,3
4232,93430,4
4233,93431,2
4234,93432,3
4235,93433,4
4236,93434,4
4237,93435,3
4238,93436,4
4239,93437,3
4240,93438,2
4241,93439,3
4242,93440,4
4243,93441,3
4244,93442,4
4245,93443,2
4246,93444,3
4247,93445,3
4248,93446,3
4249,93447,3
4250,93448,3
4251,93449,4
4252,93450,2
4253,93451,4
4254,93452,3
4255,93453,3
4256,93454,4
4257,93455,4
4258,93456,4
4259,93457,3
4260,93458,3
4261,93459,3
4262,93460,3
4263,93461,4
4264,93462,3
4265,93463,3
4266,93464,3
4267,93465,4
4268,93466,4
4269,93467,4
4270,93468,4
4271,93469,3
4272,93470,2
4273,93471,4
4274,93472,3
4275,93473,3
4276,93474,3
4277,93475,4
4278,93476,4
4279,93477,3
4280,93478,3
4281,93479,3
4282,93480,4
4283,93481,3
4284,93482,3
4285,93483,3
4286,93484,4
4287,93485,4
4288,93486,4
4289,93487,4
4290,93488,3
4291,93489,3
4292,93490,3
4293,93491,3
4294,93492,3
4295,93493,3
4296,93494,4
4297,93495,2
4298,93496,3
4299,93497,3
4300,93498,4
4301,93499,4
4302,93500,2
4303,93501,4
4304,93502,3
4305,93503,4
4306,93504,4
4307,93505,3
4308,93506,4
4309,93507,2
4310,93508,3
4311,93509,2
4312,93510,3
4313,93511,4
4314,93512,2
4315,93513,3
4316,93514,3
4317,93515,2
4318,93516,3
4319,93517,3
4320,93518,4
4321,93519,3
4322,93520,3
4323,93521,3
4324,93522,3
4325,93523,3
4326,93524,3
4327,93525,3
4328,93526,4
4329,93527,3
4330,93528,4
4331,93529,3
4332,93530,4
4333,93531,4
4334,93532,4
4335,93533,2
4336,93534,4
4337,93535,3
4338,93536,3
4339,93537,3
4340,93538,3
4341,93539,3
4342,93540,3
4343,93541,4
4344,93542,4
4345,93543,3
4346,93544,4
4347,93545,4
4348,93546,4
4349,93547,3
4350,93548,3
4351,93549,4
4352,93550,3
4353,93551,3
4354,93552,3
4355,93553,3
4356,93554,2
4357,93555,3
4358,93556,3
4359,93557,3
4360,93558,4
4361,93559,4
4362,93560,3
4363,93561,3
4364,93562,3
4365,93563,3
4366,93564,3
4367,93565,3
4368,93566,4
4369,93567,2
4370,93568,3
4371,93569,3
4372,93570,2
4373,93571,3
4374,93572,4
4375,93573,3
4376,93574,4
4377,93575,4
4378,93576,3
4379,93577,4
4380,93578,3
4381,93579,3
4382,93580,4
4383,93581,4
4384,93582,3
4385,93583,3
4386,93584,3
4387,93585,3
4388,93586,4
4389,93587,3
4390,93588,4
4391,93589,4
4392,93590,2
4393,93591,3
4394,93592,4
4395,93593,3
4396,93594,3
4397,93595,3
4398,93596,3
4399,93597,2
4400,93598,4
4401,93599,3
4402,93600,4
4403,93601,3
4404,93602,4
4405,93603,3
4406,93604,3
4407,93605,3
4408,93606,3
4409,93607,3
4410,93608,3
4411,93609,3
4412,93610,4
4413,93611,3
4414,93612,3
4415,93613,4
4416,93614,2
4417,93615,2
4418,93616,3
4419,93617,3
4420,93618,4
4421,93619,3
4422,93620,3
4423,93621,2
4424,93622,3
4425,93623,3
4426,93624,4
4427,93625,3
4428,93626,4
4429,93627,3
4430,93628,3
4431,93629,4
4432,93630,3
4433,93631,3
4434,93632,3
4435,93633,1
4436,93634,3
4437,93635,4
4438,93636,4
4439,93637,1
4440,93638,3
4441,93639,2
4442,93640,3
4443,93641,4
4444,93642,4
4445,93643,2
4446,93644,2
4447,93645,4
4448,93646,3
4449,93647,3
4450,93648,2
4451,93649,2
4452,93650,2
4453,93651,4
4454,93652,4
4455,93653,2
4456,93654,2
4457,93655,3
4458,93656,4
4459,93657,4
4460,93658,3
4461,93659,4
4462,93660,2
4463,93661,3
4464,93662,3
4465,93663,3
4466,93664,3
4467,93665,3
4468,93666,4
4469,93667,4
4470,93668,3
4471,93669,4
4472,93670,3
4473,93671,3
4474,93672,3
4475,93673,4
4476,93674,4
4477,93675,3
4478,93676,3
4479,93677,3
4480,93678,3
4481,93679,2
4482,93680,3
4483,93681,3
4484,93682,3
4485,93683,4
4486,93684,4
4487,93685,2
4488,93686,3
4489,93687,3
4490,93688,3
4491,93689,2
4492,93690,3
4493,93691,3
4494,93692,3
4495,93693,4
4496,93694,3
4497,93695,3
4498,93696,3
4499,93697,4
4500,93698,3
4501,93699,2
4502,93700,4
4503,93701,3
4504,93702,3
4505,93703,4
4506,93704,4
4507,93705,3
4508,93706,4
4509,93707,4
4510,93708,3
4511,93709,3
4512,93710,3
4513,93711,4
4514,93712,3
4515,93713,4
4516,93714,3
4517,93715,4
4518,93716,3
4519,93717,3
4520,93718,2
4521,93719,3
4522,93720,2
4523,93721,4
4524,93722,4
4525,93723,2
4526,93724,2
4527,93725,3
4528,93726,3
4529,93727,3
4530,93728,3
4531,93729,4
4532,93730,3
4533,93731,4
4534,93732,3
4535,93733,4
4536,93734,2
4537,93735,4
4538,93736,2
4539,93737,3
4540,93738,2
4541,93739,1
4542,93740,3
4543,93741,3
4544,93742,3
4545,93743,3
4546,93744,4
4547,93745,2
4548,93746,2
4549,93747,3
4550,93748,3
4551,93749,3
4552,93750,4
4553,93751,3
4554,93752,2
4555,93753,3
4556,93754,4
4557,93755,2
4558,93756,4
4559,93757,2
4560,93758,4
4561,93759,4
4562,93760,4
4563,93761,3
4564,93762,4
4565,93763,2
4566,93764,3
4567,93765,4
4568,93766,3
4569,93767,3
4570,93768,4
4571,93769,4
4572,93770,4
4573,93771,3
4574,93772,3
4575,93773,3
4576,93774,3
4577,93775,3
4578,93776,4
4579,93777,4
4580,93778,4
4581,93779,3
4582,93780,3
4583,93781,4
4584,93782,4
4585,93783,3
4586,93784,2
4587,93785,3
4588,93786,2
4589,93787,2
4590,93788,4
4591,93789,3
4592,93790,3
4593,93791,3
4594,93792,3
4595,93793,4
4596,93794,1
4597,93795,3
4598,93796,3
4599,93797,2
4600,93798,2
4601,93799,4
4602,93800,2
4603,93801,3
4604,93802,4
4605,93803,3
4606,93804,4
4607,93805,3
4608,93806,3
4609,93807,3
4610,93808,4
4611,93809,3
4612,93810,4
4613,93811,4
4614,93812,3
4615,93813,3
4616,93814,3
4617,93815,4
4618,93816,3
4619,93817,3
4620,93818,3
4621,93819,3
4622,93820,4
4623,93821,3
4624,93822,3
4625,93823,3
4626,93824,3
4627,93825,3
4628,93826,3
4629,93827,3
4630,93828,2
4631,93829,3
4632,93830,4
4633,93831,3
4634,93832,4
4635,93833,4
4636,93834,4
4637,93835,3
4638,93836,3
4639,93837,3
4640,93838,4
4641,93839,3
4642,93840,4
4643,93841,3
4644,93842,3
4645,93843,3
4646,93844,3
4647,93845,2
4648,93846,4
4649,93847,4
4650,93848,3
4651,93849,4
4652,93850,3
4653,93851,3
4654,93852,3
4655,93853,4
4656,93854,3
4657,93855,3
4658,93856,3
4659,93857,3
4660,93858,4
4661,93859,3
4662,93860,3
4663,93861,2
4664,93862,3
4665,93863,3
4666,93864,4
4667,93865,3
4668,93866,3
4669,93867,4
4670,93868,4
4671,93869,3
4672,93870,3
4673,93871,2
4674,93872,2
4675,93873,3
4676,93874,3
4677,93875,3
4678,93876,4
4679,93877,3
4680,93878,3
4681,93879,3
4682,93880,4
4683,93881,4
4684,93882,3
4685,93883,3
4686,93884,3
4687,93885,2
4688,93886,2
4689,93887,3
4690,93888,3
4691,93889,3
4692,93890,4
4693,93891,3
4694,93892,3
4695,93893,4
4696,93894,3
4697,93895,4
4698,93896,3
4699,93897,3
4700,93898,4
4701,93899,4
4702,93900,2
4703,93901,3
4704,93902,3
4705,93903,4
4706,93904,3
4707,93905,3
4708,93906,3
4709,93907,4
4710,93908,3
4711,93909,3
4712,93910,2
4713,93911,4
4714,93912,2
4715,93913,4
4716,93914,3
4717,93915,3
4718,93916,2
4719,93917,3
4720,93918,2
4721,93919,4
4722,93920,3
4723,93921,3
4724,93922,3
4725,93923,3
4726,93924,2
4727,93925,3
4728,93926,3
4729,93927,2
4730,93928,3
4731,93929,3
4732,93930,3
4733,93931,3
4734,93932,4
4735,93933,3
4736,93934,3
4737,93935,3
4738,93936,3
4739,93937,3
4740,93938,4
4741,93939,4
4742,93940,4
4743,93941,3
4744,93942,3
4745,93943,2
4746,93944,4
4747,93945,3
4748,93946,4
4749,93947,3
4750,93948,4
4751,93949,2
4752,93950,2
4753,93951,4
4754,93952,4
4755,93953,2
4756,93954,3
4757,93955,3
4758,93956,3
4759,93957,3
4760,93958,3
4761,93959,3
4762,93960,4
4763,93961,3
4764,93962,3
4765,93963,3
4766,93964,4
4767,93965,3
4768,93966,3
4769,93967,3
4770,93968,3
4771,93969,2
4772,93970,3
4773,93971,3
4774,93972,4
4775,93973,3
4776,93974,4
4777,93975,3
4778,93976,3
4779,93977,3
4780,93978,3
4781,93979,3
4782,93980,3
4783,93981,3
4784,93982,4
4785,93983,4
4786,93984,3
4787,93985,3
4788,93986,3
4789,93987,3
4790,93988,3
4791,93989,4
4792,93990,3
4793,93991,3
4794,93992,3
4795,93993,4
4796,93994,4
4797,93995,4
4798,93996,4
4799,93997,3
4800,93998,4
4801,93999,3
4802,94000,3
4803,94001,3
4804,94002,3
4805,94003,2
4806,94004,4
4807,94005,2
4808,94006,2
4809,94007,4
4810,94008,4
4811,94009,4
4812,94010,4
4813,94011,4
4814,94012,4
4815,94013,3
4816,94014,2
4817,94015,3
4818,94016,4
4819,94017,4
4820,94018,3
4821,94019,3
4822,94020,4
4823,94021,2
4824,94022,3
4825,94023,4
4826,94024,3
4827,94025,3
4828,94026,3
4829,94027,4
4830,94028,3
4831,94029,3
4832,94030,3
4833,94031,3
4834,94032,3
4835,94033,3
4836,94034,4
4837,94035,4
4838,94036,4
4839,94037,3
4840,94038,2
4841,94039,3
4842,94040,4
4843,94041,4
4844,94042,3
4845,94043,3
4846,94044,3
4847,94045,2
4848,94046,4
4849,94047,4
4850,94048,4
4851,94049,4
4852,94050,4
4853,94051,2
4854,94052,3
4855,94053,3
4856,94054,4
4857,94055,4
4858,94056,3
4859,94057,3
4860,94058,4
4861,94059,2
4862,94060,3
4863,94061,2
4864,94062,4
4865,94063,3
4866,94064,3
4867,94065,2
4868,94066,3
4869,94067,2
4870,94068,4
4871,94069,3
4872,94070,2
4873,94071,2
4874,94072,4
4875,94073,3
4876,94074,2
4877,94075,3
4878,94076,3
4879,94077,3
4880,94078,3
4881,94079,2
4882,94080,2
4883,94081,2
4884,94082,3
4885,94083,2
4886,94084,3
4887,94085,4
4888,94086,3
4889,94087,4
4890,94088,4
4891,94089,2
4892,94090,2
4893,94091,4
4894,94092,3
4895,94093,4
4896,94094,4
4897,94095,3
4898,94096,3
4899,94097,3
4900,94098,1
4901,94099,3
4902,94100,3
4903,94101,2
4904,94102,3
4905,94103,2
4906,94104,3
4907,94105,3
4908,94106,3
4909,94107,3
4910,94108,4
4911,94109,2
4912,94110,4
4913,94111,4
4914,94112,3
4915,94113,3
4916,94114,3
4917,94115,3
4918,94116,3
4919,94117,4
4920,94118,4
4921,94119,3
4922,94120,4
4923,94121,4
4924,94122,4
4925,94123,2
4926,94124,3
4927,94125,4
4928,94126,3
4929,94127,4
4930,94128,3
4931,94129,3
4932,94130,2
4933,94131,3
4934,94132,2
4935,94133,2
4936,94134,4
4937,94135,4
4938,94136,2
4939,94137,3
4940,94138,3
4941,94139,3
4942,94140,3
4943,94141,3
4944,94142,4
4945,94143,4
4946,94144,3
4947,94145,3
4948,94146,4
4949,94147,3
4950,94148,2
4951,94149,2
4952,94150,4
4953,94151,3
4954,94152,4
4955,94153,3
4956,94154,4
4957,94155,3
4958,94156,3
4959,94157,2
4960,94158,2
4961,94159,4
4962,94160,4
4963,94161,4
4964,94162,4
4965,94163,3
4966,94164,2
4967,94165,3
4968,94166,3
4969,94167,3
4970,94168,4
4971,94169,3
4972,94170,4
4973,94171,4
4974,94172,4
4975,94173,4
4976,94174,4
4977,94175,4
4978,94176,3
4979,94177,4
4980,94178,3
4981,94179,3
4982,94180,3
4983,94181,3
4984,94182,3
4985,94183,2
4986,94184,2
4987,94185,3
4988,94186,4
4989,94187,3
4990,94188,3
4991,94189,3
4992,94190,3
4993,94191,4
4994,94192,3
4995,94193,3
4996,94194,3
4997,94195,4
4998,94196,4
4999,94197,3
5000,94198,4
5001,94199,3
5002,94200,3
5003,94201,3
5004,94202,4
5005,94203,3
5006,94204,3
5007,94205,2
5008,94206,4
5009,94207,3
5010,94208,3
5011,94209,3
5012,94210,3
5013,94211,3
5014,94212,4
5015,94213,2
5016,94214,3
5017,94215,3
5018,94216,4
5019,94217,3
5020,94218,3
5021,94219,3
5022,94220,3
5023,94221,3
5024,94222,3
5025,94223,4
5026,94224,4
5027,94225,4
5028,94226,3
5029,94227,3
5030,94228,3
5031,94229,4
5032,94230,4
5033,94231,3
5034,94232,4
5035,94233,4
5036,94234,4
5037,94235,3
5038,94236,3
5039,94237,4
5040,94238,3
5041,94239,3
5042,94240,3
5043,94241,3
5044,94242,4
5045,94243,2
5046,94244,4
5047,94245,3
5048,94246,3
5049,94247,3
5050,94248,3
5051,94249,3
5052,94250,3
5053,94251,4
5054,94252,3
5055,94253,3
5056,94254,4
5057,94255,2
5058,94256,3
5059,94257,4
5060,94258,3
5061,94259,4
5062,94260,3
5063,94261,4
5064,94262,3
5065,94263,2
5066,94264,3
5067,94265,3
5068,94266,3
5069,94267,3
5070,94268,4
5071,94269,3
5072,94270,3
5073,94271,4
5074,94272,3
5075,94273,2
5076,94274,3
5077,94275,3
5078,94276,4
5079,94277,3
5080,94278,3
5081,94279,3
5082,94280,3
5083,94281,2
5084,94282,4
5085,94283,3
5086,94284,2
5087,94285,2
5088,94286,3
5089,94287,4
5090,94288,3
5091,94289,2
5092,94290,3
5093,94291,3
5094,94292,3
5095,94293,4
5096,94294,4
5097,94295,4
5098,94296,3
5099,94297,4
5100,94298,4
5101,94299,3
5102,94300,4
5103,94301,3
5104,94302,2
5105,94303,3
5106,94304,4
5107,94305,2
5108,94306,3
5109,94307,4
5110,94308,3
5111,94309,3
5112,94310,4
5113,94311,3
5114,94312,4
5115,94313,4
5116,94314,3
5117,94315,2
5118,94316,4
5119,94317,3
5120,94318,2
5121,94319,4
5122,94320,3
5123,94321,3
5124,94322,4
5125,94323,4
5126,94324,3
5127,94325,3
5128,94326,3
5129,94327,3
5130,94328,3
5131,94329,3
5132,94330,4
5133,94331,3
5134,94332,3
5135,94333,4
5136,94334,3
5137,94335,3
5138,94336,3
5139,94337,4
5140,94338,3
5141,94339,4
5142,94340,3
5143,94341,3
5144,94342,3
5145,94343,4
5146,94344,3
5147,94345,3
5148,94346,3
5149,94347,4
5150,94348,3
5151,94349,3
5152,94350,3
5153,94351,4
5154,94352,3
5155,94353,3
5156,94354,4
5157,94355,4
5158,94356,4
5159,94357,2
5160,94358,2
5161,94359,3
5162,94360,2
5163,94361,3
5164,94362,4
5165,94363,3
5166,94364,2
5167,94365,3
5168,94366,4
5169,94367,2
5170,94368,3
5171,94369,4
5172,94370,4
5173,94371,3
5174,94372,4
5175,94373,3
5176,94374,2
5177,94375,2
5178,94376,3
5179,94377,3
5180,94378,3
5181,94379,3
5182,94380,2
5183,94381,4
5184,94382,3
5185,94383,4
5186,94384,3
5187,94385,3
5188,94386,3
5189,94387,4
5190,94388,3
5191,94389,2
5192,94390,3
5193,94391,3
5194,94392,4
5195,94393,3
5196,94394,4
5197,94395,4
5198,94396,2
5199,94397,4
5200,94398,4
5201,94399,4
5202,94400,4
5203,94401,3
5204,94402,4
5205,94403,3
5206,94404,3
5207,94405,3
5208,94406,4
5209,94407,3
5210,94408,3
5211,94409,2
5212,94410,3
5213,94411,3
5214,94412,4
5215,94413,3
5216,94414,3
5217,94415,2
5218,94416,2
5219,94417,3
5220,94418,2
5221,94419,4
5222,94420,4
5223,94421,2
5224,94422,4
5225,94423,2
5226,94424,3
5227,94425,3
5228,94426,3
5229,94427,4
5230,94428,2
5231,94429,2
5232,94430,3
5233,94431,3
5234,94432,4
5235,94433,3
5236,94434,3
5237,94435,3
5238,94436,4
5239,94437,3
5240,94438,4
5241,94439,4
5242,94440,4
5243,94441,4
5244,94442,3
5245,94443,3
5246,94444,4
5247,94445,3
5248,94446,4
5249,94447,3
5250,94448,3
5251,94449,3
5252,94450,4
5253,94451,4
5254,94452,4
5255,94453,4
5256,94454,4
5257,94455,3
5258,94456,3
5259,94457,4
5260,94458,3
5261,94459,4
5262,94460,4
5263,94461,3
5264,94462,3
5265,94463,3
5266,94464,2
5267,94465,4
5268,94466,3
5269,94467,4
5270,94468,2
5271,94469,4
5272,94470,4
5273,94471,3
5274,94472,3
5275,94473,3
5276,94474,3
5277,94475,3
5278,94476,3
5279,94477,4
5280,94478,3
5281,94479,3
5282,94480,3
5283,94481,4
5284,94482,3
5285,94483,4
5286,94484,4
5287,94485,3
5288,94486,3
5289,94487,3
5290,94488,3
5291,94489,2
5292,94490,3
5293,94491,4
5294,94492,3
5295,94493,3
5296,94494,4
5297,94495,4
5298,94496,3
5299,94497,3
5300,94498,3
5301,94499,4
5302,94500,3
5303,94501,3
5304,94502,4
5305,94503,3
5306,94504,4
5307,94505,3
5308,94506,3
5309,94507,3
5310,94508,4
5311,94509,3
5312,94510,2
5313,94511,4
5314,94512,3
5315,94513,4
5316,94514,3
5317,94515,4
5318,94516,2
5319,94517,2
5320,94518,2
5321,94519,4
5322,94520,3
5323,94521,3
5324,94522,4
5325,94523,4
5326,94524,3
5327,94525,3
5328,94526,3
5329,94527,4
5330,94528,2
5331,94529,3
5332,94530,3
5333,94531,4
5334,94532,3
5335,94533,3
5336,94534,3
5337,94535,4
5338,94536,4
5339,94537,2
5340,94538,4
5341,94539,4
5342,94540,4
5343,94541,2
5344,94542,3
5345,94543,2
5346,94544,3
5347,94545,3
5348,94546,4
5349,94547,3
5350,94548,3
5351,94549,4
5352,94550,3
5353,94551,4
5354,94552,4
5355,94553,2
5356,94554,2
5357,94555,1
5358,94556,3
5359,94557,3
5360,94558,3
5361,94559,2
5362,94560,4
5363,94561,3
5364,94562,3
5365,94563,3
5366,94564,4
5367,94565,3
